Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
16-024-GTS	0.354715	0.408321	0.469192	0.535635	0.59629	0.648257	0.692549	0.705736	0.738173	0.772082	0.799063	0.818693	0.842423	0.872593	0.893146	0.910561	0.928308	0.944306	0.962483	0.986339	0.999872	1.006017	1.010154	1.02017	1.032445	1.039	1.047537	1.055289	1.061996	1.06012	1.055596	1.05381	1.051421	1.055558	1.065977	1.073357	1.074889	1.078524	1.08819	1.092994	1.099162	1.097315	1.095842	1.101264	1.100916	1.102691	1.107343	1.106907	1.112271	1.114315	1.118801	1.119088	1.121441	1.122487	1.124664	1.125673	1.128051	1.130604	1.121731	1.121124	1.123533	1.123626	1.123672	1.126008	1.125223	1.121267	1.116469	1.117813	1.119119	1.121029	1.120879	1.114364	1.126749	1.136332	1.136692	1.132276	1.10967	1.100882	1.100317	1.097297	1.110194	1.123662	1.120257	1.092236	1.067733	1.058074	1.04448	1.035187	1.035385	1.026003	1.011003	0.988324	0.968068	0.948789	0.919427	0.889594	0.840567	0.787571	0.709885	0.615185	0.533119
16-024-SVZ	0.348371	0.402617	0.477712	0.555878	0.623156	0.68256	0.727255	0.739711	0.767327	0.799249	0.825881	0.85325	0.882605	0.9139	0.937394	0.95251	0.970645	0.984237	0.988705	1.006384	1.018978	1.030404	1.034848	1.038593	1.04738	1.055891	1.065818	1.076479	1.080974	1.077317	1.074851	1.076856	1.073734	1.075458	1.085611	1.09209	1.093302	1.094293	1.106465	1.107883	1.112275	1.110744	1.112194	1.118578	1.119209	1.122063	1.129068	1.129946	1.136665	1.140369	1.142947	1.141397	1.13711	1.135113	1.134961	1.138436	1.141499	1.143756	1.133121	1.130267	1.129836	1.132882	1.133852	1.133972	1.129415	1.123361	1.118509	1.115236	1.11489	1.115736	1.114882	1.109103	1.106975	1.103803	1.106138	1.101362	1.094086	1.085777	1.084277	1.071328	1.059559	1.062363	1.059944	1.052502	1.042726	1.031581	1.011233	0.994263	0.993568	0.98041	0.96114	0.934035	0.911537	0.886885	0.850543	0.811525	0.760226	0.709496	0.636621	0.555446	0.487937
16-024-THA	0.35467	0.403374	0.462899	0.522256	0.572785	0.620506	0.662159	0.699895	0.736297	0.771063	0.799662	0.824587	0.855516	0.890785	0.915373	0.932709	0.950004	0.963965	0.96616	0.982465	0.990106	0.996758	1.003933	1.017601	1.02965	1.038297	1.048976	1.0624	1.075399	1.07736	1.083762	1.096279	1.09393	1.097195	1.103682	1.110779	1.113659	1.1183	1.133015	1.1362	1.140694	1.14158	1.144982	1.147991	1.149439	1.153513	1.160331	1.157754	1.160962	1.158624	1.153198	1.152522	1.150333	1.153055	1.155864	1.156462	1.158058	1.160354	1.147851	1.143561	1.147808	1.14915	1.148469	1.149344	1.144055	1.138288	1.132225	1.133264	1.134321	1.130854	1.125951	1.122763	1.12468	1.122598	1.121351	1.114786	1.109639	1.101736	1.097074	1.088476	1.078349	1.073911	1.064508	1.053729	1.042524	1.027235	1.00313	0.985938	0.978696	0.96618	0.948238	0.916905	0.88439	0.854197	0.815958	0.775662	0.729724	0.684178	0.626176	0.564979	0.51565
16-027-GFM	0.343245	0.388775	0.44609	0.501198	0.548256	0.596201	0.64304	0.683774	0.725799	0.758738	0.78422	0.796344	0.831134	0.862499	0.890869	0.916765	0.935897	0.944184	0.946675	0.964374	0.981082	0.992962	1.01352	1.028473	1.035039	1.05002	1.068125	1.083395	1.096569	1.098841	1.101739	1.114089	1.112886	1.116828	1.122859	1.133172	1.136522	1.134126	1.145917	1.153717	1.153305	1.161879	1.166882	1.169432	1.169942	1.178623	1.17898	1.17711	1.18108	1.181116	1.180569	1.181819	1.186794	1.189462	1.192684	1.190411	1.198292	1.197063	1.184022	1.182675	1.18259	1.180905	1.179043	1.180179	1.181685	1.178089	1.170421	1.164673	1.166225	1.17199	1.167462	1.16002	1.155882	1.149627	1.141474	1.133467	1.122974	1.10905	1.107509	1.099357	1.090317	1.083261	1.070433	1.048954	1.025662	1.002397	0.972049	0.94877	0.931114	0.908981	0.883744	0.84657	0.813293	0.776635	0.736585	0.685429	0.639483	0.596752	0.542843	0.487317	0.442105
16-027-GTS	0.339309	0.386625	0.441477	0.491459	0.539061	0.587706	0.633957	0.67515	0.717174	0.748791	0.775694	0.801646	0.834616	0.865933	0.888255	0.906675	0.925643	0.935443	0.942741	0.961653	0.974545	0.990165	1.003426	1.017505	1.022209	1.02974	1.037865	1.050557	1.065106	1.069914	1.077888	1.090094	1.087842	1.091924	1.101626	1.11484	1.120715	1.121449	1.130752	1.136016	1.141731	1.152415	1.161157	1.160864	1.163955	1.1639	1.160093	1.157129	1.162103	1.164829	1.166192	1.167581	1.168646	1.169845	1.171763	1.172086	1.178234	1.178513	1.171858	1.16747	1.166566	1.16216	1.160318	1.16039	1.161647	1.156402	1.152588	1.149243	1.152477	1.158326	1.160674	1.154692	1.151313	1.145659	1.141891	1.135236	1.128272	1.116679	1.122991	1.11674	1.107127	1.102533	1.092922	1.075348	1.056291	1.040802	1.015234	0.992324	0.978416	0.960556	0.940544	0.903395	0.870977	0.836296	0.796895	0.747427	0.69963	0.656168	0.598968	0.534979	0.482612
16-028-GTS	0.317976	0.356555	0.395835	0.436028	0.478571	0.525956	0.570975	0.613454	0.654557	0.688594	0.720502	0.747981	0.777879	0.810243	0.833769	0.854645	0.872122	0.886979	0.900457	0.923889	0.946554	0.966743	0.979919	0.994866	1.006746	1.018094	1.030333	1.044423	1.058625	1.064579	1.072529	1.082956	1.083817	1.085918	1.094195	1.105295	1.108063	1.110191	1.120417	1.127032	1.137523	1.149675	1.154387	1.158872	1.166575	1.167583	1.167749	1.167734	1.173663	1.177692	1.179226	1.18183	1.181268	1.183018	1.184323	1.18656	1.192611	1.19394	1.189578	1.188805	1.187399	1.185995	1.186886	1.188039	1.184032	1.181199	1.180299	1.182901	1.184285	1.177207	1.177951	1.175605	1.171289	1.159601	1.15634	1.151295	1.143379	1.135612	1.134255	1.132141	1.124389	1.118331	1.109848	1.095641	1.079115	1.06189	1.036083	1.015727	1.003147	0.984476	0.961507	0.930709	0.899259	0.869612	0.832861	0.792392	0.745799	0.706061	0.653133	0.595146	0.54495
16-028-THA	0.344071	0.386563	0.432413	0.484356	0.530708	0.573654	0.613046	0.654715	0.693965	0.727265	0.758085	0.786602	0.817313	0.850798	0.870802	0.888749	0.904569	0.919404	0.928726	0.945108	0.964953	0.980022	0.992903	1.006992	1.019434	1.026109	1.035125	1.048887	1.06284	1.066225	1.072045	1.084752	1.084134	1.085288	1.094544	1.103686	1.107303	1.113848	1.122818	1.127457	1.134013	1.142243	1.149163	1.148392	1.154415	1.157263	1.158306	1.156664	1.162757	1.165214	1.167047	1.168195	1.166312	1.166577	1.169189	1.169154	1.174077	1.177168	1.175529	1.172996	1.175222	1.175993	1.176832	1.175669	1.172247	1.173207	1.170712	1.173069	1.173693	1.167712	1.164407	1.160699	1.15928	1.152183	1.148761	1.143226	1.132779	1.121681	1.118334	1.11331	1.104588	1.09716	1.08567	1.071847	1.057209	1.03854	1.012157	0.992711	0.979856	0.958975	0.937837	0.906508	0.880318	0.852372	0.817782	0.778374	0.736281	0.69811	0.649887	0.597476	0.553032
16-033-GTS	0.332785	0.375083	0.432036	0.486096	0.534889	0.582785	0.626703	0.66143	0.699836	0.730459	0.75574	0.77355	0.803771	0.835947	0.858368	0.879204	0.892587	0.902539	0.904932	0.922729	0.939993	0.954934	0.9659	0.97727	0.985174	0.999105	1.01144	1.024275	1.03985	1.046257	1.053056	1.060819	1.059578	1.063103	1.070078	1.082745	1.089496	1.095353	1.109791	1.113483	1.117003	1.130745	1.138282	1.13768	1.138674	1.143281	1.150404	1.160473	1.167355	1.169914	1.176302	1.180135	1.183266	1.178397	1.180204	1.185076	1.185846	1.185825	1.179501	1.17376	1.172243	1.177148	1.177819	1.17873	1.173461	1.170946	1.167769	1.171289	1.168724	1.166627	1.169051	1.168393	1.168595	1.165411	1.163665	1.160725	1.153468	1.146829	1.145559	1.141842	1.131171	1.127847	1.121682	1.115638	1.104881	1.087213	1.063496	1.038108	1.021767	1.001927	0.975382	0.937876	0.90349	0.870124	0.830397	0.78789	0.738352	0.686665	0.613147	0.536081	0.470643
16-033-SVZ	0.276855	0.31827	0.363437	0.409883	0.452924	0.497108	0.53926	0.572556	0.609554	0.639665	0.672007	0.702749	0.73701	0.775192	0.805236	0.830713	0.851686	0.869951	0.886013	0.907828	0.931719	0.954383	0.977137	0.996304	1.010424	1.021833	1.035886	1.051766	1.068653	1.074438	1.082318	1.09504	1.097103	1.096374	1.106228	1.119336	1.124181	1.128099	1.142002	1.14862	1.157184	1.165509	1.17111	1.171533	1.174439	1.178644	1.185978	1.193883	1.203137	1.209851	1.210121	1.216519	1.216432	1.211763	1.214202	1.213561	1.219943	1.222175	1.220672	1.217139	1.216298	1.220938	1.220982	1.218294	1.215086	1.213451	1.210108	1.209797	1.208002	1.201715	1.197121	1.195532	1.192395	1.18427	1.17533	1.170061	1.159161	1.14732	1.145158	1.140446	1.130906	1.121645	1.106158	1.091981	1.076124	1.055247	1.023878	1.002219	0.984949	0.961516	0.935713	0.900971	0.867609	0.832821	0.790834	0.74478	0.69986	0.659263	0.604885	0.553173	0.512583
16-033-THA	0.318655	0.359695	0.402973	0.451431	0.496191	0.536	0.573621	0.605299	0.645169	0.679535	0.713348	0.744352	0.782818	0.820017	0.848145	0.871826	0.88946	0.903816	0.913374	0.931234	0.952362	0.971069	0.986169	1.002456	1.016749	1.030934	1.044361	1.061228	1.07601	1.079709	1.084738	1.099583	1.097207	1.099269	1.105814	1.117782	1.120839	1.120782	1.132732	1.13824	1.147251	1.153777	1.159402	1.16256	1.164882	1.167221	1.172266	1.179694	1.190111	1.192534	1.1941	1.196487	1.197747	1.193057	1.194241	1.188827	1.1949	1.195578	1.191394	1.186677	1.186255	1.190941	1.190068	1.191331	1.191689	1.189836	1.188185	1.189286	1.189242	1.184674	1.175914	1.169361	1.164193	1.156793	1.147516	1.143612	1.1334	1.121132	1.121329	1.116286	1.107594	1.100256	1.089292	1.080388	1.069004	1.048659	1.021316	1.000216	0.9834	0.964203	0.938763	0.905248	0.878575	0.848507	0.809541	0.762439	0.716709	0.674134	0.618601	0.562025	0.512151
16-038-GFM	0.308871	0.353465	0.409956	0.462879	0.511151	0.560546	0.604494	0.63505	0.673469	0.708791	0.735812	0.75662	0.787432	0.821243	0.846767	0.869348	0.891527	0.904614	0.90797	0.929601	0.947292	0.964034	0.981709	0.995266	1.001393	1.01295	1.02471	1.037347	1.054786	1.062997	1.069155	1.08466	1.084414	1.084321	1.09233	1.105166	1.108861	1.109953	1.120364	1.131666	1.137308	1.148373	1.156864	1.158958	1.162098	1.166791	1.172401	1.18139	1.187943	1.193136	1.199126	1.197847	1.198062	1.189494	1.190938	1.190825	1.195396	1.189585	1.177869	1.171828	1.172779	1.178234	1.17896	1.182028	1.187212	1.182484	1.180034	1.179704	1.179251	1.184061	1.184954	1.178179	1.186665	1.194149	1.190454	1.184557	1.158782	1.142287	1.139297	1.129527	1.115984	1.107527	1.096107	1.084199	1.068992	1.049095	1.019311	0.99678	0.981212	0.960016	0.936017	0.903877	0.870984	0.842074	0.805455	0.769297	0.725076	0.678693	0.614826	0.541639	0.481058
16-046-GFM	0.360956	0.407255	0.469648	0.532571	0.589815	0.641606	0.687679	0.697899	0.731546	0.762324	0.786367	0.807529	0.838723	0.872977	0.899947	0.923491	0.939901	0.947197	0.950084	0.970249	0.987333	1.003831	1.012776	1.024756	1.03348	1.048769	1.065978	1.081101	1.091478	1.092916	1.098696	1.110123	1.110768	1.113604	1.117661	1.128261	1.132984	1.132988	1.14414	1.149313	1.145185	1.15355	1.157904	1.162667	1.16251	1.163328	1.166368	1.17077	1.173484	1.17552	1.183197	1.182586	1.18254	1.173624	1.173003	1.170834	1.174764	1.173991	1.162267	1.158442	1.157227	1.156818	1.152457	1.148375	1.143093	1.136625	1.126292	1.121883	1.124611	1.130857	1.132327	1.130915	1.132208	1.126487	1.125264	1.121392	1.115036	1.106594	1.103403	1.09429	1.080847	1.076648	1.067363	1.054367	1.039325	1.016741	0.989379	0.967554	0.956087	0.938557	0.913704	0.878181	0.844355	0.81181	0.774359	0.736728	0.690573	0.6448	0.582329	0.512065	0.448489
16-046-GTS	0.340916	0.384413	0.444017	0.503319	0.559498	0.610659	0.658039	0.674959	0.709492	0.741102	0.765287	0.785585	0.815257	0.847367	0.875179	0.896921	0.919061	0.929759	0.92991	0.951234	0.968654	0.981038	0.989701	1.001231	1.011136	1.024499	1.039594	1.052396	1.06631	1.07186	1.07896	1.09295	1.095239	1.098759	1.106583	1.117908	1.121194	1.121814	1.132502	1.136338	1.135337	1.144905	1.151807	1.155269	1.15483	1.158475	1.158624	1.15908	1.161208	1.162799	1.170644	1.172888	1.175523	1.176726	1.178961	1.179192	1.184919	1.182856	1.172276	1.167059	1.165984	1.172253	1.170414	1.165322	1.162635	1.156107	1.147085	1.146196	1.150575	1.156307	1.158563	1.156497	1.156854	1.152454	1.150813	1.145174	1.13758	1.126895	1.125865	1.120532	1.11144	1.108317	1.097746	1.084067	1.066735	1.04472	1.016415	0.994403	0.984258	0.966032	0.941844	0.905968	0.871852	0.83626	0.79568	0.755509	0.707002	0.65806	0.588738	0.509651	0.441406
16-046-THA	0.283563	0.324201	0.373286	0.428821	0.482906	0.535304	0.582541	0.620771	0.66981	0.710758	0.740815	0.757038	0.780763	0.803101	0.834062	0.858503	0.87806	0.895434	0.903787	0.928607	0.948247	0.964206	0.977948	0.994757	1.005381	1.019908	1.041935	1.060744	1.075382	1.079848	1.087395	1.101398	1.101381	1.106191	1.115102	1.125429	1.130208	1.131493	1.142631	1.146094	1.147465	1.160751	1.167884	1.174347	1.175098	1.183279	1.189514	1.199882	1.205052	1.209687	1.214433	1.217592	1.224382	1.217181	1.219774	1.220571	1.22805	1.220832	1.203803	1.205609	1.205842	1.20755	1.210936	1.211769	1.214428	1.213436	1.20868	1.207202	1.207862	1.209443	1.208401	1.19882	1.193288	1.183825	1.174869	1.166555	1.155453	1.143118	1.143684	1.13431	1.120132	1.109939	1.094336	1.06996	1.047659	1.024084	0.993176	0.967787	0.948704	0.93102	0.907671	0.869707	0.818249	0.781165	0.742002	0.709037	0.659281	0.607755	0.554656	0.513927	0.430551
16-049-GFM	0.363479	0.404287	0.45117	0.505392	0.55107	0.597027	0.64058	0.670721	0.711019	0.7471	0.778881	0.808432	0.842532	0.869975	0.893369	0.914651	0.934467	0.95016	0.961488	0.981303	0.998579	1.012882	1.026841	1.041262	1.046126	1.055915	1.061769	1.07552	1.088546	1.09398	1.10058	1.113292	1.114526	1.119086	1.128503	1.139488	1.14491	1.145187	1.156925	1.164634	1.17192	1.178836	1.183953	1.185599	1.184724	1.177664	1.180084	1.183136	1.187812	1.190238	1.190094	1.190085	1.187537	1.183407	1.181672	1.178101	1.182719	1.184656	1.178573	1.176028	1.174228	1.173306	1.169458	1.161561	1.159837	1.153102	1.14535	1.142097	1.141319	1.13572	1.126955	1.121388	1.11939	1.114162	1.106346	1.103685	1.094305	1.083222	1.080527	1.075354	1.064632	1.05488	1.040498	1.028036	1.013406	0.99551	0.968375	0.945609	0.929737	0.908522	0.884113	0.853581	0.825792	0.797512	0.764721	0.729703	0.692682	0.657925	0.614894	0.568237	0.527683
16-049-GTS	0.377818	0.418029	0.456351	0.500694	0.542948	0.586095	0.630912	0.671242	0.709949	0.742844	0.770969	0.797763	0.825703	0.851985	0.872979	0.890886	0.904469	0.915813	0.923253	0.945371	0.966048	0.981434	0.998505	1.011549	1.020417	1.030772	1.038235	1.051072	1.066109	1.074587	1.08162	1.094766	1.097486	1.103544	1.111828	1.123392	1.127721	1.128943	1.137117	1.144099	1.142077	1.150283	1.157648	1.159111	1.16262	1.159981	1.159116	1.157295	1.163763	1.166528	1.167077	1.166432	1.165267	1.16751	1.171681	1.170934	1.175818	1.176797	1.171422	1.168254	1.168646	1.167247	1.167969	1.165709	1.166338	1.168733	1.163335	1.157369	1.154724	1.151389	1.148998	1.142551	1.139683	1.128466	1.12321	1.119748	1.111661	1.102753	1.10245	1.098441	1.090491	1.083139	1.074528	1.059741	1.043551	1.024942	0.998485	0.978965	0.966474	0.94717	0.924433	0.895206	0.870848	0.844771	0.814624	0.780246	0.742251	0.707305	0.65824	0.605146	0.559301
16-049-SVZ	0.291524	0.331011	0.38093	0.431281	0.477818	0.526531	0.571721	0.6077	0.650251	0.684532	0.717641	0.748278	0.781244	0.815848	0.843015	0.865775	0.884949	0.901146	0.909496	0.930045	0.948286	0.964028	0.980617	0.996671	1.005507	1.019688	1.02934	1.043527	1.060732	1.069516	1.07741	1.092529	1.095293	1.103683	1.112355	1.122221	1.126942	1.12678	1.137585	1.143909	1.144683	1.157371	1.165947	1.167449	1.171097	1.173091	1.174922	1.186804	1.193309	1.196387	1.202956	1.203924	1.207864	1.201729	1.204712	1.202657	1.205876	1.206618	1.203314	1.200159	1.199948	1.202867	1.203035	1.203554	1.206817	1.203767	1.200634	1.200292	1.201648	1.204078	1.199777	1.187908	1.186465	1.180533	1.169416	1.163	1.153256	1.142593	1.141184	1.133813	1.124259	1.117061	1.104046	1.088638	1.072453	1.049024	1.016599	0.990088	0.971601	0.948336	0.922278	0.884806	0.852518	0.818295	0.781225	0.734175	0.687694	0.642941	0.585403	0.523654	0.474722
16-049-THA	0.363037	0.404536	0.447714	0.495777	0.542867	0.586906	0.63209	0.671884	0.710822	0.744727	0.774147	0.804697	0.835695	0.864695	0.885041	0.903291	0.91959	0.931096	0.938537	0.958656	0.975322	0.9888	1.004708	1.018092	1.02593	1.035512	1.044482	1.061642	1.077374	1.082365	1.087496	1.101073	1.098916	1.102232	1.112844	1.125338	1.129274	1.130597	1.137867	1.144181	1.143739	1.153868	1.159292	1.163011	1.16921	1.164507	1.163481	1.161542	1.167666	1.17046	1.170292	1.170453	1.170691	1.174028	1.174791	1.172532	1.174495	1.172248	1.167826	1.164601	1.164087	1.162654	1.163268	1.164057	1.165528	1.166167	1.164313	1.158829	1.1529	1.148787	1.142055	1.136338	1.134741	1.123072	1.116905	1.110858	1.104573	1.095856	1.095553	1.092276	1.085567	1.077033	1.065807	1.052997	1.03706	1.019683	0.992709	0.972916	0.961147	0.940446	0.916546	0.886591	0.862936	0.837255	0.808067	0.774732	0.734599	0.698264	0.649125	0.597008	0.552253
16-056-GFM	0.360716	0.407107	0.459365	0.510578	0.557537	0.60062	0.64355	0.681587	0.719388	0.749917	0.776722	0.802361	0.833781	0.861718	0.883187	0.900084	0.916543	0.926809	0.927284	0.943874	0.961998	0.979696	0.991028	1.004403	1.014433	1.025853	1.036207	1.046566	1.062297	1.067155	1.071087	1.081552	1.079368	1.083758	1.091624	1.102748	1.104381	1.10906	1.118961	1.123742	1.1287	1.138934	1.14473	1.148118	1.156291	1.156738	1.15371	1.151255	1.155171	1.157044	1.158765	1.162859	1.162891	1.162715	1.167339	1.167456	1.169595	1.165652	1.160327	1.159215	1.159643	1.161311	1.160203	1.162985	1.162521	1.160715	1.156589	1.15907	1.161684	1.159574	1.158623	1.151669	1.148708	1.14051	1.135447	1.129582	1.12385	1.11337	1.114623	1.112253	1.104486	1.098672	1.091013	1.080488	1.066508	1.050878	1.024652	1.002971	0.988707	0.969659	0.946961	0.912722	0.883023	0.84958	0.814541	0.782861	0.740868	0.697679	0.637304	0.567556	0.507599
16-056-THA	0.343233	0.389799	0.442016	0.49324	0.541572	0.58231	0.622892	0.662523	0.703239	0.738267	0.766082	0.793069	0.827389	0.856925	0.877487	0.897869	0.915969	0.927332	0.928631	0.948279	0.968787	0.984084	0.994988	1.007327	1.019391	1.030132	1.037546	1.049481	1.069278	1.075909	1.080131	1.090484	1.086048	1.089228	1.094993	1.105458	1.105699	1.103995	1.113145	1.117812	1.122918	1.134808	1.141519	1.141259	1.145504	1.14656	1.145754	1.146256	1.152581	1.158484	1.161466	1.164449	1.163586	1.164489	1.170624	1.166978	1.167942	1.165825	1.16207	1.160817	1.161242	1.165688	1.167477	1.170632	1.169935	1.167707	1.164081	1.166819	1.168617	1.167695	1.165133	1.157625	1.156725	1.150807	1.145202	1.140773	1.133694	1.120348	1.119325	1.114861	1.103304	1.095746	1.089737	1.076716	1.062136	1.046044	1.021069	1.002613	0.987287	0.966941	0.944544	0.914269	0.886162	0.85653	0.823906	0.789817	0.745461	0.70113	0.643035	0.57561	0.518184
16-062-GFM	0.37888	0.422568	0.463948	0.509046	0.552958	0.598841	0.642588	0.680421	0.719468	0.756793	0.789415	0.817025	0.846104	0.874406	0.896409	0.918228	0.933186	0.944418	0.954581	0.971438	0.987756	1.000433	1.016338	1.028228	1.036003	1.049433	1.056837	1.069458	1.08565	1.094668	1.098879	1.111666	1.111158	1.114074	1.122227	1.134716	1.138559	1.14056	1.152663	1.160164	1.157827	1.16418	1.170842	1.174131	1.17637	1.174049	1.170912	1.166289	1.170295	1.172296	1.171388	1.173191	1.168773	1.166028	1.166684	1.163341	1.164759	1.164329	1.15885	1.15427	1.152604	1.152679	1.152681	1.154503	1.155955	1.157282	1.150343	1.143797	1.137049	1.135674	1.129604	1.123978	1.121216	1.109802	1.103795	1.099402	1.090662	1.082958	1.082367	1.075772	1.066481	1.057181	1.046695	1.033137	1.016507	0.999234	0.972566	0.954776	0.943723	0.925404	0.904629	0.876925	0.851101	0.823243	0.795878	0.766727	0.730951	0.69836	0.652684	0.605211	0.560277
16-062-GTS	0.354719	0.399405	0.441777	0.4882	0.534213	0.582719	0.627782	0.669682	0.711981	0.750037	0.779538	0.808257	0.837955	0.868671	0.88706	0.907865	0.923655	0.934805	0.948099	0.968194	0.981338	0.993281	1.008128	1.020572	1.027874	1.038371	1.046381	1.060338	1.076	1.084173	1.090116	1.101853	1.101126	1.102091	1.113626	1.127414	1.129506	1.131316	1.1389	1.145679	1.143833	1.152968	1.159174	1.159234	1.163617	1.16249	1.161233	1.158734	1.163242	1.164354	1.166281	1.166592	1.160909	1.16285	1.166215	1.163274	1.16736	1.16881	1.164878	1.162184	1.160713	1.162784	1.164964	1.165832	1.166638	1.167617	1.163871	1.156946	1.149743	1.145165	1.13968	1.134554	1.131574	1.118175	1.113096	1.109982	1.102167	1.092563	1.091916	1.088789	1.080228	1.072475	1.062987	1.051465	1.036142	1.021319	0.995259	0.976551	0.965905	0.949544	0.927165	0.897168	0.870975	0.842331	0.813404	0.77962	0.741397	0.706649	0.656813	0.601207	0.552601
16-062-SVZ	0.336635	0.380353	0.430924	0.483531	0.531713	0.580065	0.624638	0.664083	0.705857	0.740236	0.770604	0.800132	0.836635	0.870044	0.894949	0.91717	0.933179	0.945417	0.953686	0.972341	0.992512	1.009552	1.023995	1.040081	1.052462	1.065163	1.072562	1.084823	1.102411	1.104312	1.109598	1.1224	1.117933	1.120786	1.129701	1.142412	1.144189	1.143352	1.15271	1.156729	1.151351	1.158973	1.164306	1.165247	1.166962	1.16639	1.167317	1.164954	1.170218	1.172455	1.171529	1.172585	1.17232	1.171544	1.172908	1.167484	1.171099	1.171321	1.168151	1.167899	1.167932	1.170634	1.170424	1.168129	1.171573	1.173751	1.167947	1.162123	1.153705	1.148357	1.144431	1.139717	1.137548	1.128936	1.119062	1.113983	1.103523	1.091404	1.087403	1.081422	1.071797	1.063007	1.051933	1.040367	1.024938	1.008495	0.981577	0.960087	0.945259	0.924822	0.90025	0.868847	0.841302	0.811044	0.780013	0.743841	0.703702	0.665883	0.613541	0.556066	0.507544
16-062-THA	0.336854	0.381035	0.43713	0.494175	0.545169	0.596161	0.643031	0.673839	0.720805	0.757338	0.787237	0.804314	0.838054	0.869658	0.895918	0.919824	0.936827	0.948772	0.949783	0.968787	0.987249	1.00008	1.019356	1.033154	1.038285	1.049805	1.06012	1.072144	1.085111	1.091666	1.098581	1.1115	1.112321	1.117677	1.124403	1.136409	1.138283	1.137253	1.144144	1.148667	1.152066	1.15914	1.160861	1.160712	1.163082	1.163866	1.163327	1.167361	1.172759	1.176925	1.180475	1.181165	1.182282	1.175146	1.175124	1.170186	1.174104	1.174458	1.172168	1.166777	1.163512	1.165288	1.162964	1.161806	1.15985	1.156724	1.152534	1.151806	1.153372	1.150616	1.14316	1.138108	1.137374	1.127661	1.117673	1.112304	1.101983	1.090771	1.088786	1.08545	1.077905	1.070326	1.059341	1.048048	1.034737	1.014367	0.986572	0.964596	0.94856	0.926466	0.904627	0.873211	0.844489	0.814359	0.782492	0.745603	0.707183	0.667327	0.616392	0.56132	0.514918
